0.68, -0.1936428, -0.15733854, -0.03630426, 1.0598341, -1.2534769
0.68, -0.1936428, -0.15733854, -0.03630426, 1.0658832, -1.259526
0.685, -0.18971913, -0.15733854, -0.03238059, 1.0658832, -1.2556023
0.685, -0.18971913, -0.15733854, -0.03238059, 1.0719353, -1.2616544
0.688, -0.18579243, -0.15733854, -0.028453896, 1.0719353, -1.2577277
0.688, -0.18579243, -0.15733854, -0.028453896, 1.0779904, -1.2637828
0.692, -0.18186276, -0.15733854, -0.024524221, 1.0779904, -1.2598532
0.692, -0.18186276, -0.15733854, -0.024524221, 1.0840484, -1.2659112
0.696, -0.17791517, -0.15733854, -0.020576635, 1.0840484, -1.2619636
0.697, -0.17791517, -0.15733854, -0.020576635, 1.0901093, -1.2680244
0.7, -0.17791517, -0.13729853, -0.040616644, 1.0901093, -1.2680244
0.701, -0.17397973, -0.13729853, -0.036681203, 1.0901093, -1.264089
0.701, -0.17397973, -0.13729853, -0.036681203, 1.0961729, -1.2701526
0.704, -0.17004152, -0.13729853, -0.03274299, 1.0961729, -1.2662144
0.704, -0.17004152, -0.13729853, -0.03274299, 1.1022393, -1.2722808
0.708, -0.16610059, -0.13729853, -0.028802065, 1.1022393, -1.2683398
0.708, -0.16610059, -0.13729853, -0.028802065, 1.1083083, -1.2744089
0.712, -0.162157, -0.13729853, -0.024858472, 1.1083083, -1.2704653
0.712, -0.162157, -0.13729853, -0.024858472, 1.1143799, -1.2765369
0.717, -0.15821083, -0.13729853, -0.020912302, 1.1143799, -1.2725907
0.717, -0.15821083, -0.13729853, -0.020912302, 1.120454, -1.2786648
0.72, -0.15426213, -0.13729853, -0.016963599, 1.120454, -1.2747161
0.72, -0.15426213, -0.13729853, -0.016963599, 1.1265306, -1.2807927
0.724, -0.15029587, -0.13729853, -0.012997342, 1.1265306, -1.2768265
0.724, -0.15029587, -0.13729853, -0.012997342, 1.1326096, -1.2829055
0.729, -0.14634228, -0.13729853, -0.0090437509, 1.1326096, -1.2789519
0.729, -0.14634228, -0.13729853, -0.0090437509, 1.138691, -1.2850333
0.732, -0.14238636, -0.13729853, -0.0050878353, 1.138691, -1.2810773
0.732, -0.14238636, -0.13729853, -0.0050878353, 1.1447746, -1.287161
0.736, -0.13842817, -0.13729853, -0.0011296398, 1.1447746, -1.2832028
0.736, -0.13842817, -0.13729853, -0.0011296398, 1.1508605, -1.2892886
0.74, -0.13446775, -0.13729853, 0.0028307759, 1.1508605, -1.2853282
0.74, -0.13446775, -0.13729853, 0.0028307759, 1.1569485, -1.2914162
0.744, -0.13050519, -0.13729853, 0.0067933374, 1.1569485, -1.2874536
0.745, -0.13050519, -0.13729853, 0.0067933374, 1.1630385, -1.2935437
0.749, -0.12554151, -0.13729853, 0.011757018, 1.1630385, -1.2885801
0.749, -0.12554151, -0.13729853, 0.011757018, 1.1691306, -1.2946721
0.752, -0.12255874, -0.13729853, 0.014739784, 1.1691306, -1.2916894
0.752, -0.12255874, -0.13729853, 0.014739784, 1.1752247, -1.2977834
0.756, -0.12255874, -0.094136341, -0.028422402, 1.1752247, -1.2977834
